task_id,cmd_vx,target_gait,competitor_gait,metric,weight,weight_fraction,target_score,competitor_score,raw_gap,weighted_gap,target_reward,competitor_reward,reward_gap
flat_trot_efficiency,1.0,trotting,bounding,lateral_drift,0.8,0.0898876404494382,0.4069257336258888,0.40985501486063003,-0.0029292812347412323,-0.0002633061784037063,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,vertical_bounce,0.8,0.0898876404494382,0.8045070208907127,0.7820312456190586,0.02247577527165412,0.00202029440644082,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,slip,1.2,0.1348314606741573,0.8763184586167335,0.8535169926285744,0.02280146598815913,0.003074354964695613,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,gait_stability,0.4,0.0449438202247191,1.0,0.9839226507544517,0.016077349245548267,0.0007225774941819446,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,action_smoothness,0.7,0.07865168539325842,1.0,0.9816246065497398,0.01837539345026018,0.001445255664627205,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,action_magnitude,0.6,0.06741573033707865,1.0,1.0,0.0,0.0,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,action_boundary_margin,0.8,0.0898876404494382,1.0,1.0,0.0,0.0,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.0,trotting,bounding,survival,2.0,0.2247191011235955,1.0,0.9999499998092651,5.0000190734866834e-05,1.1235997917947603e-05,0.890444921374321,0.8756109579205513,0.014833963453769639
flat_trot_efficiency,1.5,trotting,bounding,progress,1.0,0.11235955056179775,0.8334827808737755,0.7912931330800056,0.04218964779376988,0.0047404098644685255,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,yaw_tracking,0.3,0.033707865168539325,0.675263590067625,0.7130790870189667,-0.037815496951341676,-0.001274679672517135,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,orientation,0.3,0.033707865168539325,0.9214746239185333,0.7636759645938873,0.15779865932464598,0.005319055932291437,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,lateral_drift,0.8,0.0898876404494382,0.3861500804498792,0.41134100034832954,-0.025190919898450348,-0.0022643523504225034,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,vertical_bounce,0.8,0.0898876404494382,0.7541775959432125,0.694409032702446,0.059768563240766515,0.0053724551227655295,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,slip,1.2,0.1348314606741573,0.81074349963665,0.7829435442090035,0.027799955427646572,0.0037483085969860544,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,gait_stability,0.4,0.0449438202247191,1.0,0.9775727722644806,0.022427227735519417,0.0010079652914840188,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,action_smoothness,0.7,0.07865168539325842,1.0,0.9743670982122421,0.0256329017877579,0.0020160709271270253,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,action_magnitude,0.6,0.06741573033707865,1.0,1.0,0.0,0.0,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,action_boundary_margin,0.8,0.0898876404494382,1.0,1.0,0.0,0.0,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,1.5,trotting,bounding,survival,2.0,0.2247191011235955,1.0,0.9998999996185303,0.00010000038146973367,2.2471995835895207e-05,0.8649054993987083,0.8462177910208702,0.018687708377838064
flat_trot_efficiency,2.0,trotting,bounding,progress,1.0,0.11235955056179775,0.7278926119506359,0.6286132501065731,0.09927936184406283,0.011154984476860991,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,yaw_tracking,0.3,0.033707865168539325,0.5624162503182888,0.6543174951970577,-0.09190124487876894,-0.0030977947711944586,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,orientation,0.3,0.033707865168539325,0.9157882663011551,0.7222032161355019,0.1935850501656532,0.006525338769628759,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,lateral_drift,0.8,0.0898876404494382,0.38942487235367296,0.40259631168842314,-0.013171439334750179,-0.0011839496031236117,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,vertical_bounce,0.8,0.0898876404494382,0.7342790178358555,0.5539309149384498,0.18034810289740566,0.016211065428980286,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,slip,1.2,0.1348314606741573,0.7544390417933464,0.7315729428529739,0.022866098940372503,0.003083069520050225,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,gait_stability,0.4,0.0449438202247191,1.0,0.9728171180486679,0.027182881951332116,0.0012217025596104323,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,action_smoothness,0.7,0.07865168539325842,1.0,0.9689316877126694,0.031068312287330646,0.002443575123722635,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,action_magnitude,0.6,0.06741573033707865,1.0,1.0,0.0,0.0,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,action_boundary_margin,0.8,0.0898876404494382,1.0,1.0,0.0,0.0,0.8399600324630737,0.8035851845145225,0.03637484794855117
flat_trot_efficiency,2.0,trotting,bounding,survival,2.0,0.2247191011235955,1.0,0.9999249997138977,7.500028610230025e-05,1.6853996876921403e-05,0.8399600324630737,0.8035851845145225,0.03637484794855117
push_lateral_pace_recovery,1.5,pacing,trotting,progress,1.0,0.10869565217391305,0.6028829787075519,0.6499722982943058,-0.047089319586753886,-0.005118404302908031,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,yaw_tracking,0.3,0.03260869565217391,0.5874932513833045,0.5486389647722244,0.03885428661108015,0.0012669876068830484,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,orientation,1.2,0.13043478260869565,0.8013310925960541,0.8036237862706185,-0.0022926936745644166,-0.0002990470010301413,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,yaw_rate,0.6,0.06521739130434782,0.7139734913706779,0.6816064286231994,0.03236706274747847,0.0021108953965746826,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,lateral_drift,1.6,0.1739130434782609,0.20684163852036,0.3138370804786682,-0.10699544195830821,-0.018607902949270998,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,gait_stability,0.4,0.04347826086956522,0.9808422847986221,1.0,-0.01915771520137788,-0.0008329441391903427,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,action_smoothness,0.7,0.07608695652173914,0.9781039429306984,1.0,-0.021896057069301644,-0.0016660043422294729,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,action_magnitude,0.6,0.06521739130434782,1.0,1.0,0.0,0.0,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,action_boundary_margin,0.8,0.08695652173913045,1.0,1.0,0.0,0.0,0.7583077664375305,0.7814066309928894,-0.023098864555358922
push_lateral_pace_recovery,1.5,pacing,trotting,survival,2.0,0.2173913043478261,0.9996812487840653,0.9994624981880188,0.00021875059604647973,4.755447740140864e-05,0.7583077664375305,0.7814066309928894,-0.023098864555358922
ramp_up_trot_robustness,0.5,trotting,pronking,progress,1.0,0.11627906976744184,0.9420177085399628,0.9483013079166412,-0.006283599376678439,-0.0007306510903114463,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,yaw_tracking,0.3,0.03488372093023255,0.7878897098898887,0.8720470367670059,-0.08415732687711719,-0.0029357207050157152,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,orientation,0.8,0.09302325581395347,0.8801164481043816,0.8646787852048874,0.01543766289949422,0.0014360616650692297,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,lateral_drift,0.8,0.09302325581395347,0.3660990212708712,0.3675222841352224,-0.001423262864351238,-0.00013239654552104537,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,slip,1.2,0.1395348837209302,0.9251759186983108,0.9205222994089126,0.004653619289398225,0.0006493422264276592,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,gait_stability,0.4,0.04651162790697674,1.0,0.9914884626865387,0.008511537313461326,0.00039588545644006165,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,action_smoothness,0.7,0.08139534883720928,1.0,0.9902718505263328,0.00972814947366718,0.0007918261199496541,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,action_magnitude,0.6,0.0697674418604651,1.0,1.0,0.0,0.0,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,action_boundary_margin,0.8,0.09302325581395347,1.0,1.0,0.0,0.0,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,0.5,trotting,pronking,survival,2.0,0.2325581395348837,0.9999937499761582,1.0,-6.250023841802843e-06,-1.4534939166983354e-06,0.9052972260713578,0.9058243252635002,-0.0005270991921424439
ramp_up_trot_robustness,1.0,trotting,pronking,progress,1.0,0.11627906976744184,0.8626964211463928,0.8869035210609436,-0.024207099914550834,-0.0028147790598314916,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,yaw_tracking,0.3,0.03488372093023255,0.7024140746891498,0.781430628657341,-0.07901655396819118,-0.002756391417495041,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,orientation,0.8,0.09302325581395347,0.8600608983039856,0.8701718796491623,-0.01011098134517674,-0.0009405564042024872,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,lateral_drift,0.8,0.09302325581395347,0.3544906411021948,0.3672668425887823,-0.01277620148658748,-0.0011884838592174398,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,slip,1.2,0.1395348837209302,0.8625432686209679,0.8658663607239723,-0.0033230921030044103,-0.0004636872701866618,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,gait_stability,0.4,0.04651162790697674,1.0,0.9843820034265518,0.0156179965734482,0.0007264184452766604,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,action_smoothness,0.7,0.08139534883720928,1.0,0.9821496177911758,0.017850382208824178,0.0014529380867647583,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,action_magnitude,0.6,0.0697674418604651,1.0,1.0,0.0,0.0,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,action_boundary_margin,0.8,0.09302325581395347,1.0,1.0,0.0,0.0,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.0,trotting,pronking,survival,2.0,0.2325581395348837,0.9999499998092651,1.0,-5.0000190734866834e-05,-1.162795133368996e-05,0.8813970149755478,0.8873931773900986,-0.00599616241455081
ramp_up_trot_robustness,1.5,trotting,pronking,progress,1.0,0.11627906976744184,0.7723882376253605,0.7781821812987327,-0.0057939436733722705,-0.0006737143806246826,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,yaw_tracking,0.3,0.03488372093023255,0.5978015140295029,0.6880778207480908,-0.09027630671858788,-0.0031491734901832975,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,orientation,0.8,0.09302325581395347,0.8355463848114014,0.8266494213938713,0.008896963417530102,0.0008276245039562884,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,lateral_drift,0.8,0.09302325581395347,0.3233901605308056,0.3700053690522909,-0.04661520852148532,-0.0043362984671149124,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,slip,1.2,0.1395348837209302,0.801577576816082,0.8141449473500252,-0.01256737053394319,-0.0017535865861316073,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,gait_stability,0.4,0.04651162790697674,1.0,0.9784914781451225,0.021508521854877505,0.0010003963653431396,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,action_smoothness,0.7,0.08139534883720928,1.0,0.9754171206951141,0.024582879304885896,0.0020009320364442005,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,action_magnitude,0.6,0.0697674418604651,1.0,1.0,0.0,0.0,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,action_boundary_margin,0.8,0.09302325581395347,1.0,1.0,0.0,0.0,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,1.5,trotting,pronking,survival,2.0,0.2325581395348837,0.9998999996185303,0.9998562494516373,4.375016689295297e-05,1.0174457416965805e-05,0.8535548287630081,0.8596284695267677,-0.006073640763759602
ramp_up_trot_robustness,2.0,trotting,pronking,progress,1.0,0.11627906976744184,0.6521405965089798,0.616860592097044,0.035280004411935795,0.0041023260944111385,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,yaw_tracking,0.3,0.03488372093023255,0.49377237087488174,0.5822839642763138,-0.08851159340143205,-0.0030876137233057685,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,orientation,0.8,0.09302325581395347,0.8060307691097259,0.7569026560783386,0.04912811303138731,0.004570057026175563,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,lateral_drift,0.8,0.09302325581395347,0.2954144044518471,0.32913351884484293,-0.03371911439299585,-0.0031366618039996136,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,slip,1.2,0.1395348837209302,0.7452245600223542,0.7694653013348579,-0.024240741312503755,-0.0033824290203493604,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,gait_stability,0.4,0.04651162790697674,1.0,0.9738439065814019,0.026156093418598148,0.0012165624845859601,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,action_smoothness,0.7,0.08139534883720928,1.0,0.9701052422523498,0.029894757747650158,0.0024332942352738494,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,action_magnitude,0.6,0.0697674418604651,1.0,1.0,0.0,0.0,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,action_boundary_margin,0.8,0.09302325581395347,1.0,1.0,0.0,0.0,0.822717837870121,0.8199950281977654,0.0027228096723556083
ramp_up_trot_robustness,2.0,trotting,pronking,survival,2.0,0.2325581395348837,0.9998374993801117,0.9998062492609024,3.125011920923626e-05,7.2674695835433155e-06,0.822717837870121,0.8199950281977654,0.0027228096723556083
rough_slope_trot_robustness,0.5,trotting,pronking,progress,1.0,0.1020408163265306,0.9331209051012993,0.9217853499054909,0.011335555195808422,0.001156689305694737,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,yaw_tracking,0.3,0.03061224489795918,0.703790586411953,0.6058370979726314,0.09795348843932161,0.0029985761767139262,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,orientation,1.2,0.12244897959183672,0.7807108454108238,0.7905606904625893,-0.009849845051765449,-0.0012061034757263815,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,roll_rate,0.8,0.08163265306122448,0.44330271080136296,0.5769360383749008,-0.13363332757353785,-0.010908843067227579,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,lateral_drift,0.8,0.08163265306122448,0.3495169818252325,0.39923755227029323,-0.04972057044506073,-0.004058822077147815,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,slip,1.2,0.12244897959183672,0.9279889398813248,0.9217070763111115,0.00628186357021332,0.0007692077841077534,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,gait_stability,0.4,0.04081632653061224,1.0,0.9916235663294792,0.008376433670520766,0.00034189525185799046,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,action_smoothness,0.7,0.07142857142857142,1.0,0.9904262655973435,0.00957373440265652,0.0006838381716183227,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,action_magnitude,0.6,0.06122448979591836,1.0,1.0,0.0,0.0,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,action_boundary_margin,0.8,0.08163265306122448,1.0,1.0,0.0,0.0,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,0.5,trotting,pronking,survival,2.0,0.2040816326530612,1.0,0.9999937499761582,6.250023841802843e-06,1.2755150697556822e-06,0.8498932933807373,0.8601155751347542,-0.01022228175401696
rough_slope_trot_robustness,1.0,trotting,pronking,progress,1.0,0.1020408163265306,0.8285686265826225,0.8242945899963379,0.0042740365862846685,0.0004361261822739457,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,yaw_tracking,0.3,0.03061224489795918,0.6324227795302868,0.6190696746706963,0.013353104859590514,0.0004087685161099137,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,orientation,1.2,0.12244897959183672,0.7563648383617401,0.7630340163111686,-0.006669177949428562,-0.0008166340346239054,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,roll_rate,0.8,0.08163265306122448,0.42856376111507416,0.520164607733488,-0.09160084661841389,-0.007477620132115419,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,lateral_drift,0.8,0.08163265306122448,0.335938407830894,0.3894346332103014,-0.0534962253794074,-0.004367038806482237,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,slip,1.2,0.12244897959183672,0.8510147777199745,0.8584760778546333,-0.007461300134658844,-0.0009136285879174093,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,gait_stability,0.4,0.04081632653061224,1.0,0.984490086376667,0.015509913623332983,0.0006330576989115503,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,action_smoothness,0.7,0.07142857142857142,1.0,0.9822731498479843,0.017726850152015694,0.001266203582286835,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,action_magnitude,0.6,0.06122448979591836,1.0,1.0,0.0,0.0,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,action_boundary_margin,0.8,0.08163265306122448,1.0,1.0,0.0,0.0,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.0,trotting,pronking,survival,2.0,0.2040816326530612,0.9999812499284745,0.9999749999046326,6.250023841913865e-06,1.2755150697783399e-06,0.8223179491758347,0.8331474371552468,-0.010829487979412078
rough_slope_trot_robustness,1.5,trotting,pronking,progress,1.0,0.1020408163265306,0.6795208001732826,0.6597127332389354,0.019808066934347224,0.0020212313198313494,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,yaw_tracking,0.3,0.03061224489795918,0.5172753421068191,0.5633574857711792,-0.04608214366436003,-0.0014106778672763273,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,orientation,1.2,0.12244897959183672,0.7297925674319268,0.6918504945635796,0.037942072868347165,0.004645968106328224,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,roll_rate,0.8,0.08163265306122448,0.4140124883055687,0.44572127839922904,-0.031708790093660344,-0.0025884726607069666,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,lateral_drift,0.8,0.08163265306122448,0.3079658744633198,0.36449976071715356,-0.056533886253833765,-0.00461501112276194,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,slip,1.2,0.12244897959183672,0.7606499417424202,0.7837054279446601,-0.02305548620223996,-0.002823120759457954,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,gait_stability,0.4,0.04081632653061224,1.0,0.9792750800848007,0.020724919915199314,0.0008459150985795637,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,action_smoothness,0.7,0.07142857142857142,1.0,0.9763127281069756,0.023687271893024442,0.0016919479923588883,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,action_magnitude,0.6,0.06122448979591836,1.0,1.0,0.0,0.0,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,action_boundary_margin,0.8,0.08163265306122448,1.0,1.0,0.0,0.0,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,1.5,trotting,pronking,survival,2.0,0.2040816326530612,0.999956249833107,0.9997624990940094,0.0001937507390976645,3.954096716278867e-05,0.7857888007760048,0.7879814754724502,-0.0021926746964454624
rough_slope_trot_robustness,2.0,trotting,pronking,progress,1.0,0.1020408163265306,0.49082118171453476,0.4143486805409193,0.07647250117361548,0.007803316446287294,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,yaw_tracking,0.3,0.03061224489795918,0.40516192725300787,0.43669711250066756,-0.03153518524765969,-0.000965362813703868,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,orientation,1.2,0.12244897959183672,0.6452811704277992,0.5868643818795681,0.05841678854823107,0.007153076148762987,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,roll_rate,0.8,0.08163265306122448,0.33907177510857583,0.3474410174936056,-0.008369242385029785,-0.0006832034600024314,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,lateral_drift,0.8,0.08163265306122448,0.29048547242581846,0.33697529730200765,-0.04648982487618919,-0.003795087744995036,0.735960753262043,0.7280298702120781,0.00793088304996492
rough_slope_trot_robustness,2.0,trotting,pronking,slip,1.2,0.12244897959183672,0.685707746386528,0.7240942021608353,-0.038386455774307326,-0.004700382339711101,0.735960753262043,0.7280298702120781,0.00793088304996492
